Date;Price;Dividend;price dividend ratio;PV ratio
1983.03;346.75;15.77;21.98263386;128.7271352
1983.04;357.43;15.68;22.78901734;133.4492006
1983.05;369.69;15.61;23.67965368;138.6646387
1983.06;373.74;15.59;23.97694524;140.4055352
1983.07;373.59;15.57;23.99425287;140.5068862
1983.08;362.21;15.57;23.26647564;136.2451276
1983.09;371.06;15.53;23.88571429;139.8712999
1983.1;371.07;15.56;23.85490754;139.6909
1983.11;364.81;15.59;23.39943343;137.0237093
1983.12;362.69;15.64;23.18758815;135.7831739
1984.01;364.94;15.62;23.37078652;136.8559571
1984.02;343.3;15.6;22;128.8288288
1984.03;342.85;15.64;21.92200557;128.3721047
1984.04;341.62;15.66;21.81819189;127.7641867
1984.05;338.46;15.71;21.55044883;126.196322
1984.06;329.94;15.75;20.94391245;122.6445324
1984.07;324.38;15.74;20.60455482;120.657303
1984.08;351.58;15.73;22.34706736;130.8612052
1984.09;353.53;15.71;22.50677507;131.7964306
1984.1;349.76;15.77;22.18034993;129.884932
1984.11;352.94;15.88;22.23262032;130.1910199
1984.12;349.12;15.98;21.84594954;127.9267315
1985.01;363.5;16.04;22.65846068;132.6846796
1985.02;381.39;16.06;23.75053665;139.0797191
1985.03;376.81;16.09;23.42036554;137.1462847
1985.04;377.56;16.07;23.49521965;137.5846196
1985.05;385.1;16.07;23.97148832;140.3735802
1985.06;392.34;16.08;24.40568475;142.916172
1985.07;399.07;16.11;24.76416156;145.0153605
1985.08;389.64;16.15;24.12039961;141.2455833
1985.09;379.9;16.18;23.48214286;137.5080438
1985.1;382.82;16.16;23.68956743;138.7226922
1985.11;404.93;16.16;25.06345178;146.7679609
1985.12;423.86;16.15;26.24050633;153.6606226
1986.01;424.53;16.19;26.22166247;153.5502757
1986.02;448.6;16.32;27.49373434;160.9993452
1986.03;477.16;16.47;28.96508728;169.615376
1986.04;489.76;16.56;29.57745254;173.2012986
1986.05;489.44;16.57;29.54171327;172.9920146
1986.06;500.64;16.53;30.28395062;177.3384496
1986.07;490.23;16.62;29.49653275;172.727444
1986.08;499.11;16.68;29.92669791;175.2464292
1986.09;483.26;16.69;28.95504253;169.5565553
1986.1;481;16.71;28.78737721;168.5747314
1986.11;496.15;16.73;29.66116566;173.6915106
1986.12;502.78;16.75;30.02415459;175.8171215
1987.01;531.57;16.68;31.86746988;186.6113101
1987.02;562.51;16.66;33.76201923;197.705518
1987.03;583.12;16.63;35.07194245;205.3762395
1987.04;573.67;16.66;34.44047619;201.6784642
1987.05;571.25;16.72;34.17257683;200.1096842
1987.06;593.46;16.78;35.37558685;207.1543374
1987.07;608.98;16.82;36.19842949;211.9727853
1987.08;643.48;16.83;38.24304886;223.9457816
1987.09;619.33;16.83;36.80138568;215.5036098
1987.1;543.1;16.88;32.16991963;188.3824123
1987.11;474.46;16.96;27.96803653;163.7767905
1987.12;466.72;17.06;27.35527809;160.1885654
1988.01;483.85;17.11;28.28376805;165.6256688
1988.02;497.25;17.15;28.9891535;169.7563043
1988.03;509.69;17.17;29.68715084;173.8436761
1988.04;501.16;17.26;29.03797606;170.0422021
1988.05;487.09;17.38;28.02990586;164.1390884
1988.06;512.68;17.48;29.32827736;171.7421647
1988.07;507.5;17.55;28.91474609;169.3205852
1988.08;495.23;17.62;28.10302952;164.56729
1988.09;499.94;17.65;28.32980973;165.8952822
1988.1;515.75;17.76;29.04712042;170.0957502
1988.11;503.44;17.91;28.1120332;164.6200142
1988.12;512.8;18.05;28.41726619;166.4074146
1989.01;526.68;18.11;29.08289031;170.3052135
1989.02;540.32;18.19;29.70696204;173.9596876
1989.03;534.86;18.24;29.32865731;171.7443897
1989.04;548.81;18.31;29.97015872;175.5009295
1989.05;566.65;18.4;30.79473772;180.3295452
1989.06;582.92;18.55;31.42718447;184.0330622
1989.07;596.25;18.73;31.84212294;186.4628821
1989.08;621.66;18.92;32.8633601;192.4430997
1989.09;620.92;19.08;32.54920337;190.6034432
1989.1;618.13;19.21;32.17649837;188.4209364
1989.11;603.88;19.39;31.14443437;182.3773184
1989.12;617.81;19.58;31.54751131;184.7376789
1990.01;596.36;19.54;30.51795332;178.7087357
1990.02;576.95;19.61;29.42564559;172.3123391
1990.03;587.72;19.66;29.89929329;175.0859517
1990.04;586.32;19.83;29.56971854;173.1560095
1990.05;605.84;19.98;30.31601361;177.5262058
1990.06;620.02;20.08;30.88174807;180.8390653
1990.07;617.02;20.1;30.70173195;179.7849168
1990.08;561.67;20.01;28.06938633;164.3702803
1990.09;531.18;19.94;26.63935811;155.9962412
1990.1;514.12;19.97;25.75062675;150.7919584
1990.11;526.62;20.07;26.24507837;153.6873959
1990.12;549.1;20.21;27.16942149;159.1002159
1991.01;540.42;20.1;26.8851132;157.4353476
1991.02;600.58;20.08;29.90597112;175.1250561
1991.03;616.28;20.06;30.71617162;179.8694734
1991.04;627.6;20.05;31.30090684;183.2935986
1991.05;622.96;20.01;31.13591433;182.3274263
1991.06;621.62;19.97;31.13497942;182.3219516
1991.07;623.89;20.01;31.18351882;182.6061913
1991.08;637.07;20.02;31.82230503;186.3468313
1991.09;630.7;20;31.53094463;184.6406667
1991.1;629.26;19.93;31.57353529;184.8900715
1991.11;625.88;19.83;31.56370893;184.8325298
1991.12;629.62;19.77;31.84508197;186.4802097
1992.01;673.32;19.81;33.99346405;199.0608255
1992.02;665.22;19.8;33.59609121;196.7338674
1992.03;653.53;19.77;33.06493506;193.6234936
1992.04;652.68;19.74;33.06899351;193.6472593
1992.05;663.58;19.71;33.66964286;197.1645753
1992.06;650.79;19.64;33.1387987;194.0560284
1992.07;660.18;19.63;33.62552964;196.9062546
1992.08;662.88;19.61;33.79478762;197.897405
1992.09;661.87;19.6;33.7756255;197.7851944
1992.1;650.11;19.52;33.30184795;195.0108213
1992.11;665.47;19.49;34.14598693;199.9539775
1992.12;686.1;19.5;35.18901454;206.0617969
1993.01;682.09;19.45;35.06158717;205.3156005
1993.02;689.81;19.44;35.48731792;207.8086185
1993.03;700.57;19.42;36.07051282;211.2237237
1993.04;687.64;19.39;35.46540946;207.6803257
1993.05;690.05;19.38;35.60091791;208.4738436
1993.06;693.44;19.38;35.78753994;209.5666753
1993.07;692.25;19.38;35.72603834;209.2065308
1993.08;700.89;19.32;36.27236422;212.4057364
1993.09;707.32;19.28;36.68051118;214.7957862
1993.1;711.55;19.23;36.99362041;216.6293087
1993.11;709.51;19.25;36.85429936;215.8134647
1993.12;714.2;19.28;37.03895072;216.8947564
1994.01;723.01;19.3;37.46959987;219.4165758
1994.02;718.4;19.3;37.22990203;218.0129398
1994.03;704.16;19.3;36.49173879;213.6903623
1994.04;678.07;19.34;35.06778638;205.3519022
1994.05;683.17;19.39;35.23564669;206.334868
1994.06;686.8;19.39;35.4228972;207.43138
1994.07;679.78;19.38;35.07381507;205.3872054
1994.08;696.3;19.35;35.9875969;210.73818
1994.09;698.51;19.34;36.11446249;211.4810867
1994.1;693.33;19.45;35.64122859;208.7098971
1994.11;688.22;19.55;35.20047035;206.1288804
1994.12;679.53;19.68;34.53641882;202.2402904
1995.01;691.78;19.6;35.29969651;206.7099345
1995.02;713.72;19.52;36.56449165;214.1163926
1995.03;727.94;19.45;37.41654021;219.1058661
1995.04;747.26;19.48;38.35222339;224.5850919
1995.05;769.13;19.54;39.36438035;230.5121372
1995.06;790.39;19.59;40.34031414;236.2270648
1995.07;816.8;19.7;41.47098214;242.8480936
1995.08;817.2;19.75;41.38490007;242.3440094
1995.09;844.28;19.81;42.61929308;249.5724369
1995.1;847.57;19.85;42.7047619;250.0729301
1995.11;866.47;19.96;43.40597668;254.1791427
1995.12;894.75;20.08;44.56635243;260.9741358
1996.01;889.32;20.11;44.2241944;258.9705077
1996.02;937.12;20.19;46.406653;271.7506707
1996.03;928.76;20.24;45.89148936;268.7339467
1996.04;925.34;20.24;45.71474991;267.6989859
1996.05;943.63;20.28;46.52191961;272.4256554
1996.06;953.4;20.35;46.84653118;274.326534
1996.07;916.8;20.5;44.72708333;261.9153529
1996.08;941.49;20.64;45.60770819;267.0721651
1996.09;955.78;20.76;46.03547067;269.5770805
1996.1;990.29;20.81;47.58887381;278.6735854
1996.11;1036.62;20.88;49.64035088;290.6867394
1996.12;1047.3;21;49.88255034;292.1050245
1997.01;1076.28;21;51.24086322;300.059109
1997.02;1117.95;21.01;53.20223633;311.5446272
1997.03;1106.45;21.04;52.6002656;308.0195734
1997.04;1065.69;21.06;50.61384853;296.3874013
1997.05;1162.9;21.12;55.07414043;322.5062277
1997.06;1221.67;21.14;57.80277045;338.4846918
1997.07;1288.38;21.19;60.80753383;356.080153
1997.08;1288.68;21.23;60.70986624;355.5082257
1997.09;1299.05;21.25;61.12328767;357.929162
1997.1;1315.38;21.28;61.81702379;361.9915808
1997.11;1299.26;21.37;60.79788646;356.0236595
1997.12;1333.36;21.48;62.0883871;363.5806452
1998.01;1332.26;21.5;61.95241158;362.7843921
1998.02;1413.13;21.53;65.62435897;384.2867868
1998.03;1483.67;21.56;68.80702875;402.9240423
1998.04;1529.57;21.66;70.61587302;413.5163735
1998.05;1521.57;21.76;69.9318612;409.5108989
1998.06;1519.66;21.87;69.49153605;406.9324183
1998.07;1583.78;21.93;72.21087989;422.8565039
1998.08;1469.75;22;66.81588977;391.2642194
1998.09;1394.22;22.06;63.19752322;370.0755864
1998.1;1406.94;22.03;63.86399203;373.9783317
1998.11;1559.5;22.05;70.7167265;414.106957
1998.12;1622.66;22.09;73.45987654;430.1704482
1999.01;1698.58;22.15;76.69007166;449.0860052
1999.02;1693.54;22.23;76.1657841;446.0158528
1999.03;1735.92;22.28;77.91246201;456.2441469
1999.04;1794.79;22.01;81.53695785;477.4686721
1999.05;1791.17;21.9;81.77225292;478.8465261
1999.06;1778.37;21.8;81.5885256;477.7706454
1999.07;1851.38;21.84;84.75797872;496.330506
1999.08;1775.4;21.9;81.05984124;474.674746
1999.09;1754.53;21.91;80.08323208;468.9558635
1999.1;1727.27;21.88;78.94797571;462.3079659
1999.11;1847.07;21.87;84.43949818;494.4655299
1999.12;1897.11;21.88;86.69174757;507.6543777
2000.01;1887.4;21.94;86.01709574;503.7037138
2000.02;1827.95;21.94;83.3322;487.9813514
2000.03;1882.63;21.88;86.05071599;503.9005891
2000.04;1906.52;21.84;87.29749104;511.2015241
2000.05;1848.42;21.79;84.83732057;496.7951205
2000.06;1895.13;21.65;87.54251497;512.6363489
2000.07;1905.02;21.44;88.84197829;520.2458188
2000.08;1921.13;21.29;90.24665857;528.471424
2000.09;1888.78;21.02;89.84394125;526.1131695
2000.1;1785.46;20.96;85.19754852;498.9045634
2000.11;1768.9;20.91;84.57692308;495.2702703
2000.12;1709.41;20.9;81.80270436;479.0248454
2001.01;1704.67;20.64;82.59925788;483.689348
2001.02;1659.9;20.43;81.25388923;475.8110631
2001.03;1504.06;20.26;74.25485285;434.8257149
2001.04;1503.15;20.06;74.94268318;438.8535502
2001.05;1597.66;19.85;80.48806758;471.3265219
2001.06;1555.21;19.7;78.94901211;462.3140349
2001.07;1516.46;19.78;76.6839983;449.0504405
2001.08;1483.79;19.8;74.95230019;438.909866
2001.09;1309.35;19.73;66.36848793;388.6442987
2001.1;1353.95;19.8;68.39834816;400.5308676
2001.11;1423.12;19.83;71.77128335;420.2822899
2001.12;1448.05;19.91;72.74015248;425.9558478
2002.01;1438.82;19.86;72.45562381;424.289689
2002.02;1383.46;19.78;69.95783898;409.6630211
2002.03;1442.11;19.66;73.34965035;429.5249795
2002.04;1382.06;19.68;70.24194567;411.3267089
2002.05;1341.45;19.8;67.74952919;396.7314772
2002.06;1259.67;19.91;63.25764192;370.4276329
2002.07;1121.24;19.79;56.65141066;331.7424948
2002.08;1128.6;19.63;57.5015753;336.7209364
2002.09;1071.49;19.5;54.95946802;321.8347226
2002.1;1053.47;19.58;53.80671563;315.0843708
2002.11;1121.63;19.69;56.95368245;333.5125549
2002.12;1110.83;19.85;55.95395146;327.6582743
2003.01;1101.83;19.83;55.57320099;325.4286545
2003.02;1021.63;19.74;51.76437848;303.1247388
2003.03;1027.18;19.68;52.19667078;305.6561802
2003.04;1082.18;19.7;54.92882123;321.6552595
2003.05;1139.89;19.71;57.82289951;338.6025647
2003.06;1201.96;19.67;61.10080396;357.7975007
2003.07;1206.17;19.82;60.85469037;356.356295
2003.08;1197.95;19.91;60.15379939;352.2519784
2003.09;1230.16;20.02;61.4490657;359.8368712
2003.1;1254.79;20.36;61.62131699;360.8455499
2003.11;1271.72;20.74;61.3139965;359.0459254
2003.12;1310.38;21.09;62.14146061;363.891436
2004.01;1366.61;21.24;64.34772727;376.8110156
2004.02;1372.28;21.38;64.19764177;375.9321365
2004.03;1340.39;21.49;62.37402886;365.2533221
2004.04;1347.26;21.65;62.22693997;364.3919908
2004.05;1303.28;21.75;59.91198841;350.8359682
2004.06;1334.48;21.91;60.90107527;356.6279182
2004.07;1304.84;22.17;58.86355571;344.6964974
2004.08;1284.21;22.38;57.39318342;336.0862092
2004.09;1315.3;22.55;58.33298539;341.5895541
2004.1;1307.88;22.54;58.02683518;339.7967826
2004.11;1367.73;22.64;60.42074431;353.8151694
2004.12;1408.31;22.83;61.6877572;361.2346142
2005.01;1384.49;23.09;59.95990526;351.1165623
2005.02;1397.78;23.26;60.08163606;351.8294004
2005.03;1381.47;23.39;59.06574394;345.8804826
2005.04;1337.25;23.5;56.90324157;333.2171804
2005.05;1354.54;23.79;56.93090675;333.3791837
2005.06;1381.39;24.05;57.44147157;336.3689777
2005.07;1397.89;24.15;57.88948532;338.9924816
2005.08;1393.08;24.23;57.48646111;336.6324299
2005.09;1378.12;24.15;57.0726257;334.2090694
2005.1;1337.25;24.37;54.86161399;321.2617036
2005.11;1399.44;24.85;56.3123483;329.7569946
2005.12;1433.17;25.23;56.79882988;332.6057606
2006.01;1441.11;25.26;57.06068719;334.1391592
2006.02;1435.87;25.42;56.48893805;330.7910787
2006.03;1447.08;25.49;56.76788065;332.4245263
2006.04;1444.22;25.52;56.59968125;331.4395749
2006.05;1423.67;25.63;55.54801206;325.2811517
2006.06;1380.28;25.82;53.46288396;313.0709421
2006.07;1383.98;25.98;53.26458157;311.9097119
2006.08;1410.76;26.17;53.90075377;315.6350446
2006.09;1451.4;26.54;54.6780083;320.1865351
2006.1;1509.86;26.98;55.9679803;327.7404252
2006.11;1540.12;27.31;56.40292445;330.2873954
2006.12;1568.6;27.55;56.93006431;333.3742505
2007.01;1572.37;27.69;56.77714286;332.4787645
2007.02;1586.67;27.77;57.136831;334.5850464
2007.03;1531.16;27.74;55.19615536;323.2207296
2007.04;1582.57;27.81;56.91406351;333.2805521
2007.05;1624.01;27.88;58.24771939;341.0902487
2007.06;1624.14;28.07;57.85976309;338.8184325
2007.07;1631.55;28.36;57.52275879;336.8449839
2007.08;1563.51;28.7;54.47334914;318.9880806
2007.09;1604.77;28.91;55.5105673;325.0618806
2007.1;1646.84;29.12;56.55663034;331.187475
2007.11;1556.02;29.22;53.25937159;311.879203
2007.12;1573.91;29.51;53.34367111;312.3728489
2008.01;1459.76;29.56;49.38252149;289.1769276
2008.02;1430.32;29.68;48.19886162;282.245586
2008.03;1378.33;29.62;46.53498233;272.5021488
2008.04;1425.7;29.58;48.19376392;282.2157347
2008.05;1447.58;29.48;49.10942604;287.57772
2008.06;1369.85;29.32;46.71717172;273.5690236
2008.07;1277.43;29.22;43.72307871;256.0360465
2008.08;1307.18;29.38;44.49033677;260.5289991
2008.09;1243.08;29.47;42.18197574;247.0115696
2008.1;999.7;29.61;33.76001859;197.6938025
2008.11;929;30.03;30.93682121;181.1615656
2008.12;932.88;30.18;30.91088411;181.0096817
2009.01;916.16;29.65;30.90253481;180.9607894
2009.02;848.07;29.1;29.14332248;170.6590956
2009.03;795.47;28.63;27.78458716;162.7025374
2009.04;888.88;27.98;31.76988388;186.0398606
2009.05;943.02;27.32;34.51778656;202.1311826
2009.06;959.56;26.51;36.19069949;211.9275195
2009.07;971.15;25.97;37.39291422;218.9675157
2009.08;1045.5;25.33;41.27524186;241.7018667
2009.09;1080.88;24.73;43.70502092;255.9303027
2009.1;1103.73;24.19;45.61999715;267.1441275
2009.11;1124.04;23.66;47.50014552;278.1540053
2009.12;1149.11;23.19;49.54841589;290.1483813
2010.01;1158.81;22.94;50.51311254;295.7975059
2010.02;1123.03;22.76;49.33534652;288.9006778
2010.03;1183.02;22.5;52.58101324;307.9068343
2010.04;1227.37;22.5;54.53932584;319.3744306
2010.05;1152.41;22.53;51.14684043;299.508525
2010.06;1110.78;22.6;49.15426497;287.8402904
2010.07;1106.89;22.7;48.75677303;285.5126349
2010.08;1113.02;22.78;48.85919712;286.1124156
2010.09;1147.98;22.88;50.18246869;293.8613032
2010.1;1197.13;22.97;52.10882135;305.1417466
2010.11;1224.52;23.09;53.03258626;310.5511808
2010.12;1265.9;23.18;54.62076551;319.8513296
2011.01;1301.6;23.3;55.85513137;327.0795981
2011.02;1334.09;23.42;56.95301049;333.50862
2011.03;1310.86;23.54;55.67605634;326.0309605
